DATE,AT,HT,WON,LOST,SOLOST,HWR,HLR,HSLR,AWR,ALR,ASLR,HW,AW,HS,AS,RES
11/22/23,VGK,DAL,VGK,,DAL,12,4,1,13,4,2,FALSE,FALSE,FALSE,TRUE,AS
11/22/23,MTL,ANA,MTL,ANA,,9,9,0,7,11,0,FALSE,TRUE,FALSE,FALSE,AW
11/22/23,VAN,COL,COL,VAN,,11,6,0,13,5,1,TRUE,FALSE,FALSE,FALSE,HW
11/22/23,SJS,SEA,SEA,SJS,,7,8,5,3,15,0,TRUE,FALSE,FALSE,FALSE,HW
11/24/23,DET,BOS,DET,BOS,,14,2,2,9,6,3,FALSE,TRUE,FALSE,FALSE,AW
11/24/23,NYR,PHI,NYR,PHI,,10,7,2,13,3,1,FALSE,TRUE,FALSE,FALSE,AW
11/24/23,TOR,CHI,CHI,,TOR,5,12,0,10,5,2,FALSE,FALSE,TRUE,FALSE,HS
11/24/23,CBJ,NJD,CBJ,NJD,,8,8,1,5,13,2,FALSE,TRUE,FALSE,FALSE,AW
11/24/23,NSH,STL,NSH,STL,,10,7,1,8,10,0,FALSE,TRUE,FALSE,FALSE,AW
11/24/23,EDM,WSH,EDM,WSH,,10,4,2,5,12,1,FALSE,TRUE,FALSE,FALSE,AW
11/24/23,LAK,ANA,LAK,ANA,,9,10,0,11,4,2,FALSE,TRUE,FALSE,FALSE,AW
11/24/23,MTL,SJS,MTL,,SJS,3,16,0,8,11,0,FALSE,FALSE,FALSE,TRUE,AS
11/24/23,PIT,BUF,BUF,PIT,,8,9,2,9,9,0,TRUE,FALSE,FALSE,FALSE,HW
11/24/23,NYI,OTT,NYI,OTT,,8,7,0,7,6,5,FALSE,TRUE,FALSE,FALSE,AW
11/24/23,TBL,CAR,TBL,CAR,,11,7,0,9,6,5,FALSE,TRUE,FALSE,FALSE,AW
11/24/23,WPG,FLA,WPG,FLA,,12,6,1,11,6,1,FALSE,TRUE,FALSE,FALSE,AW
11/24/23,CGY,DAL,CGY,DAL,,12,4,2,7,9,3,FALSE,TRUE,FALSE,FALSE,AW
11/24/23,COL,MIN,COL,MIN,,5,8,4,12,6,0,FALSE,TRUE,FALSE,FALSE,AW
11/24/23,VAN,SEA,VAN,SEA,,8,8,5,13,6,1,FALSE,TRUE,FALSE,FALSE,AW
11/25/23,BOS,NYR,NYR,BOS,,14,3,1,14,3,2,TRUE,FALSE,FALSE,FALSE,HW
11/25/23,MTL,LAK,LAK,MTL,,12,4,2,9,11,0,TRUE,FALSE,FALSE,FALSE,HW
11/25/23,BUF,NJD,NJD,BUF,,8,9,1,9,9,2,TRUE,FALSE,FALSE,FALSE,HW
11/25/23,TOR,PIT,PIT,TOR,,9,10,0,10,5,3,TRUE,FALSE,FALSE,FALSE,HW
11/25/23,PHI,NYI,PHI,,NYI,8,6,5,10,8,2,FALSE,FALSE,FALSE,TRUE,AS
11/25/23,CGY,COL,COL,CGY,,13,6,0,8,9,3,TRUE,FALSE,FALSE,FALSE,HW
11/25/23,VAN,SJS,SJS,VAN,,3,16,1,14,6,1,TRUE,FALSE,FALSE,FALSE,HW
11/25/23,ARI,VGK,ARI,VGK,,14,4,2,8,9,2,FALSE,TRUE,FALSE,FALSE,AW
11/26/23,MIN,DET,DET,MIN,,10,6,3,5,9,4,TRUE,FALSE,FALSE,FALSE,HW
11/26/23,STL,CHI,STL,CHI,,6,12,0,10,8,1,FALSE,TRUE,FALSE,FALSE,AW
11/26/23,CBJ,CAR,CAR,CBJ,,11,8,0,6,13,2,TRUE,FALSE,FALSE,FALSE,HW
11/26/23,WPG,NSH,NSH,WPG,,9,10,0,12,6,1,TRUE,FALSE,FALSE,FALSE,HW
11/26/23,ANA,EDM,EDM,ANA,,6,12,1,9,11,0,TRUE,FALSE,FALSE,FALSE,HW
11/27/23,BOS,CBJ,CBJ,BOS,,6,14,2,14,4,2,TRUE,FALSE,FALSE,FALSE,HW
11/27/23,BUF,NYR,BUF,NYR,,15,3,1,9,10,2,FALSE,TRUE,FALSE,FALSE,AW
11/27/23,FLA,OTT,FLA,OTT,,8,8,0,12,7,1,FALSE,TRUE,FALSE,FALSE,AW
11/27/23,TBL,COL,COL,TBL,,14,6,0,10,6,5,TRUE,FALSE,FALSE,FALSE,HW
11/27/23,VGK,CGY,CGY,,VGK,8,10,3,14,5,2,FALSE,FALSE,TRUE,FALSE,HS
11/27/23,WSH,SJS,SJS,WSH,,4,16,1,10,5,2,TRUE,FALSE,FALSE,FALSE,HW
11/28/23,NYI,NJD,NJD,NYI,,9,9,1,8,6,6,TRUE,FALSE,FALSE,FALSE,HW
11/28/23,CAR,PHI,CAR,PHI,,11,8,2,12,8,0,FALSE,TRUE,FALSE,FALSE,AW
11/28/23,FLA,TOR,TOR,,FLA,10,6,3,13,7,1,FALSE,FALSE,TRUE,FALSE,HS
11/28/23,STL,MIN,MIN,STL,,5,10,4,11,8,1,TRUE,FALSE,FALSE,FALSE,HW
11/28/23,PIT,NSH,NSH,,PIT,10,10,0,10,10,0,FALSE,FALSE,TRUE,FALSE,HS
11/28/23,DAL,WPG,DAL,WPG,,12,7,1,12,5,2,FALSE,TRUE,FALSE,FALSE,AW
11/28/23,SEA,CHI,CHI,SEA,,6,13,0,8,9,5,TRUE,FALSE,FALSE,FALSE,HW
11/28/23,TBL,ARI,ARI,TBL,,9,9,2,10,7,5,TRUE,FALSE,FALSE,FALSE,HW
11/28/23,VGK,EDM,EDM,,VGK,7,12,1,14,5,3,FALSE,FALSE,TRUE,FALSE,HS
11/28/23,ANA,VAN,VAN,ANA,,14,7,1,9,12,0,TRUE,FALSE,FALSE,FALSE,HW
11/29/23,MTL,CBJ,MTL,CBJ,,7,14,2,9,12,0,FALSE,TRUE,FALSE,FALSE,AW
11/29/23,DET,NYR,NYR,DET,,15,4,1,11,6,3,TRUE,FALSE,FALSE,FALSE,HW
11/29/23,WSH,LAK,WSH,LAK,,13,4,2,10,6,2,FALSE,TRUE,FALSE,FALSE,AW
11/30/23,SJS,BOS,BOS,SJS,,14,5,2,5,16,1,TRUE,FALSE,FALSE,FALSE,HW
11/30/23,NYI,CAR,NYI,,CAR,13,8,0,8,7,6,FALSE,FALSE,FALSE,TRUE,AS
11/30/23,CHI,DET,DET,CHI,,11,7,3,7,13,0,TRUE,FALSE,FALSE,FALSE,HW
11/30/23,FLA,MTL,FLA,MTL,,10,12,0,13,7,2,FALSE,TRUE,FALSE,FALSE,AW
11/30/23,NJD,PHI,NJD,,PHI,11,9,2,10,9,1,FALSE,FALSE,FALSE,TRUE,AS
11/30/23,PIT,TBL,PIT,TBL,,10,8,5,10,10,1,FALSE,TRUE,FALSE,FALSE,AW
11/30/23,SEA,TOR,TOR,,SEA,11,6,3,8,10,5,FALSE,FALSE,TRUE,FALSE,HS
11/30/23,MIN,NSH,MIN,NSH,,11,10,0,6,10,4,FALSE,TRUE,FALSE,FALSE,AW
11/30/23,BUF,STL,STL,BUF,,11,9,1,10,10,2,TRUE,FALSE,FALSE,FALSE,HW
11/30/23,EDM,WPG,EDM,WPG,,12,8,1,8,12,1,FALSE,TRUE,FALSE,FALSE,AW
11/30/23,COL,ARI,ARI,,COL,10,9,2,15,6,0,FALSE,FALSE,TRUE,FALSE,HS
11/30/23,DAL,CGY,CGY,,DAL,9,10,3,13,5,2,FALSE,FALSE,TRUE,FALSE,HS
11/30/23,WSH,ANA,WSH,ANA,,9,13,0,11,6,2,FALSE,TRUE,FALSE,FALSE,AW
11/30/23,VGK,VAN,VGK,VAN,,15,7,1,14,5,4,FALSE,TRUE,FALSE,FALSE,AW
12/1/23,OTT,CBJ,CBJ,OTT,,7,15,2,8,9,0,TRUE,FALSE,FALSE,FALSE,HW
12/1/23,SJS,NJD,SJS,NJD,,11,9,1,5,17,1,FALSE,TRUE,FALSE,FALSE,AW
12/2/23,TBL,DAL,DAL,TBL,,13,5,3,10,9,5,TRUE,FALSE,FALSE,FALSE,HW
12/2/23,CHI,WPG,WPG,CHI,,12,9,1,7,14,0,TRUE,FALSE,FALSE,FALSE,HW
12/2/23,NYR,NSH,NYR,NSH,,11,11,0,16,4,1,FALSE,TRUE,FALSE,FALSE,AW
12/2/23,NYI,FLA,NYI,FLA,,14,7,2,9,7,6,FALSE,TRUE,FALSE,FALSE,AW
12/2/23,BUF,CAR,CAR,BUF,,13,8,1,10,11,2,TRUE,FALSE,FALSE,FALSE,HW
12/2/23,DET,MTL,DET,,MTL,10,13,0,12,7,3,FALSE,FALSE,FALSE,TRUE,AS
12/2/23,SEA,OTT,OTT,SEA,,8,10,0,8,10,6,TRUE,FALSE,FALSE,FALSE,HW
12/2/23,PHI,PIT,PHI,,PIT,11,10,1,11,9,3,FALSE,FALSE,FALSE,TRUE,AS
12/2/23,BOS,TOR,BOS,,TOR,12,6,3,15,5,2,FALSE,FALSE,FALSE,TRUE,AS
12/2/23,STL,ARI,ARI,STL,,11,9,2,12,9,1,TRUE,FALSE,FALSE,FALSE,HW
12/2/23,COL,ANA,ANA,,COL,9,14,0,15,6,1,FALSE,FALSE,TRUE,FALSE,HS
12/2/23,VAN,CGY,VAN,CGY,,10,10,3,15,8,1,FALSE,TRUE,FALSE,FALSE,AW
12/2/23,WSH,VGK,VGK,WSH,,15,5,4,12,6,2,TRUE,FALSE,FALSE,FALSE,HW
12/3/23,CHI,MIN,MIN,CHI,,7,10,4,7,15,0,TRUE,FALSE,FALSE,FALSE,HW
12/3/23,SJS,NYR,NYR,SJS,,17,4,1,6,17,1,TRUE,FALSE,FALSE,FALSE,HW
12/3/23,CBJ,BOS,BOS,CBJ,,16,5,2,8,15,2,TRUE,FALSE,FALSE,FALSE,HW
12/3/23,NSH,BUF,NSH,BUF,,10,12,2,11,12,0,FALSE,TRUE,FALSE,FALSE,AW
12/3/23,COL,LAK,LAK,COL,,13,5,2,15,6,2,TRUE,FALSE,FALSE,FALSE,HW
12/4/23,PIT,PHI,PHI,,PIT,12,9,3,11,10,2,FALSE,FALSE,TRUE,FALSE,HS
12/4/23,DAL,TBL,TBL,DAL,,10,10,5,14,5,3,TRUE,FALSE,FALSE,FALSE,HW
12/4/23,SEA,MTL,MTL,SEA,,10,13,1,8,11,6,TRUE,FALSE,FALSE,FALSE,HW
12/4/23,CAR,WPG,WPG,CAR,,13,9,1,14,8,1,TRUE,FALSE,FALSE,FALSE,HW
12/4/23,WSH,ARI,ARI,WSH,,12,9,2,12,7,2,TRUE,FALSE,FALSE,FALSE,HW
12/4/23,STL,VGK,STL,,VGK,16,5,4,12,10,1,FALSE,FALSE,FALSE,TRUE,AS
12/5/23,DET,BUF,DET,BUF,,10,13,2,13,7,3,FALSE,TRUE,FALSE,FALSE,AW
12/5/23,LAK,CBJ,LAK,,CBJ,8,16,2,14,5,2,FALSE,FALSE,FALSE,TRUE,AS
12/5/23,NYR,OTT,OTT,NYR,,9,10,0,18,4,1,TRUE,FALSE,FALSE,FALSE,HW
12/5/23,SJS,NYI,SJS,,NYI,10,7,6,6,18,1,FALSE,FALSE,FALSE,TRUE,AS
12/5/23,NSH,CHI,NSH,,CHI,7,16,0,12,12,0,FALSE,FALSE,FALSE,TRUE,AS
12/5/23,MIN,CGY,MIN,CGY,,10,11,3,8,10,4,FALSE,TRUE,FALSE,FALSE,AW
12/5/23,ANA,COL,COL,ANA,,15,7,2,10,14,0,TRUE,FALSE,FALSE,FALSE,HW
12/5/23,NJD,VAN,NJD,VAN,,16,8,1,11,10,1,FALSE,TRUE,FALSE,FALSE,AW
12/6/23,DAL,FLA,FLA,DAL,,14,8,2,14,6,3,TRUE,FALSE,FALSE,FALSE,HW
12/6/23,PIT,TBL,TBL,PIT,,11,10,5,11,10,3,TRUE,FALSE,FALSE,FALSE,HW
12/6/23,VGK,STL,VGK,STL,,13,10,1,16,5,5,FALSE,TRUE,FALSE,FALSE,AW
12/6/23,CAR,EDM,EDM,CAR,,9,12,1,14,9,1,TRUE,FALSE,FALSE,FALSE,HW
12/7/23,BUF,BOS,BUF,BOS,,17,5,2,10,14,2,FALSE,TRUE,FALSE,FALSE,AW
12/7/23,SJS,DET,SJS,,DET,14,7,3,7,18,1,FALSE,FALSE,FALSE,TRUE,AS
12/7/23,LAK,MTL,LAK,MTL,,11,13,1,15,5,2,FALSE,TRUE,FALSE,FALSE,AW
12/7/23,TOR,OTT,TOR,OTT,,10,10,0,12,6,4,FALSE,TRUE,FALSE,FALSE,AW
12/7/23,DAL,WSH,DAL,,WSH,12,8,2,14,7,3,FALSE,FALSE,FALSE,TRUE,AS
12/7/23,CBJ,NYI,NYI,CBJ,,10,7,7,8,16,3,TRUE,FALSE,FALSE,FALSE,HW
12/7/23,TBL,NSH,NSH,TBL,,13,12,0,12,10,5,TRUE,FALSE,FALSE,FALSE,HW
12/7/23,ANA,CHI,CHI,ANA,,7,16,1,10,15,0,TRUE,FALSE,FALSE,FALSE,HW
12/7/23,PHI,ARI,PHI,ARI,,13,9,2,13,9,3,FALSE,TRUE,FALSE,FALSE,AW
12/7/23,CAR,CGY,CGY,CAR,,10,12,3,14,10,1,TRUE,FALSE,FALSE,FALSE,HW
12/7/23,WPG,COL,WPG,COL,,16,7,2,14,9,1,FALSE,TRUE,FALSE,FALSE,AW
12/7/23,NJD,SEA,NJD,SEA,,8,12,6,12,10,1,FALSE,TRUE,FALSE,FALSE,AW
12/7/23,MIN,VAN,VAN,MIN,,16,9,1,9,10,4,TRUE,FALSE,FALSE,FALSE,HW
12/8/23,STL,CBJ,CBJ,STL,,8,17,3,13,11,1,TRUE,FALSE,FALSE,FALSE,HW
12/8/23,PIT,FLA,FLA,PIT,,15,8,2,11,11,3,TRUE,FALSE,FALSE,FALSE,HW
12/8/23,MIN,EDM,EDM,MIN,,10,12,1,9,11,4,TRUE,FALSE,FALSE,FALSE,HW
12/9/23,ARI,BOS,BOS,ARI,,17,6,2,13,10,2,TRUE,FALSE,FALSE,FALSE,HW
12/9/23,NJD,CGY,NJD,CGY,,11,12,3,13,10,1,FALSE,TRUE,FALSE,FALSE,AW
12/9/23,VGK,DAL,VGK,DAL,,15,7,3,17,5,5,FALSE,TRUE,FALSE,FALSE,AW
12/9/23,MTL,BUF,MTL,,BUF,11,14,2,11,14,1,FALSE,FALSE,FALSE,TRUE,AS
12/9/23,OTT,DET,OTT,DET,,14,7,4,10,11,0,FALSE,TRUE,FALSE,FALSE,AW
12/9/23,NSH,TOR,TOR,NSH,,13,6,4,14,12,0,TRUE,FALSE,FALSE,FALSE,HW
12/9/23,NYR,WSH,WSH,NYR,,12,8,3,18,5,1,TRUE,FALSE,FALSE,FALSE,HW
12/9/23,LAK,NYI,NYI,,LAK,11,7,7,16,5,2,FALSE,FALSE,TRUE,FALSE,HS
12/9/23,STL,CHI,CHI,STL,,8,16,1,13,12,1,TRUE,FALSE,FALSE,FALSE,HW
12/9/23,PHI,COL,PHI,COL,,16,8,2,14,9,3,FALSE,TRUE,FALSE,FALSE,AW
12/9/23,TBL,SEA,TBL,,SEA,8,13,6,12,11,5,FALSE,FALSE,FALSE,TRUE,AS
12/9/23,CAR,VAN,VAN,CAR,,17,9,1,14,11,1,TRUE,FALSE,FALSE,FALSE,HW
12/10/23,FLA,CBJ,FLA,CBJ,,9,17,3,16,8,2,FALSE,TRUE,FALSE,FALSE,AW
12/10/23,NJD,EDM,EDM,NJD,,11,12,1,14,10,1,TRUE,FALSE,FALSE,FALSE,HW
12/10/23,WSH,CHI,WSH,CHI,,9,16,1,13,8,3,FALSE,TRUE,FALSE,FALSE,AW
12/10/23,NSH,MTL,NSH,MTL,,12,14,1,14,13,0,FALSE,TRUE,FALSE,FALSE,AW
12/10/23,LAK,NYR,NYR,LAK,,18,6,1,16,5,3,TRUE,FALSE,FALSE,FALSE,HW
12/10/23,WPG,ANA,WPG,ANA,,10,16,0,15,9,1,FALSE,TRUE,FALSE,FALSE,AW
12/10/23,MIN,SEA,MIN,SEA,,8,13,7,9,12,4,FALSE,TRUE,FALSE,FALSE,AW
12/10/23,SJS,VGK,VGK,,SJS,18,5,5,8,18,1,FALSE,FALSE,TRUE,FALSE,HS
12/11/23,ARI,BUF,BUF,ARI,,11,14,3,13,11,2,TRUE,FALSE,FALSE,FALSE,HW
12/11/23,TOR,NYI,NYI,,TOR,12,7,7,14,6,4,FALSE,FALSE,TRUE,FALSE,HS
12/11/23,DET,DAL,DAL,DET,,15,8,3,14,8,4,TRUE,FALSE,FALSE,FALSE,HW
12/11/23,CGY,COL,COL,CGY,,16,9,2,11,13,3,TRUE,FALSE,FALSE,FALSE,HW
12/12/23,TOR,NYR,TOR,NYR,,19,6,1,14,6,5,FALSE,TRUE,FALSE,FALSE,AW
12/12/23,CAR,OTT,CAR,OTT,,11,11,0,14,12,1,FALSE,TRUE,FALSE,FALSE,AW
12/12/23,ARI,PIT,PIT,ARI,,11,12,3,13,12,2,TRUE,FALSE,FALSE,FALSE,HW
12/12/23,PHI,NSH,NSH,,PHI,15,13,0,15,9,3,FALSE,FALSE,TRUE,FALSE,HS
12/12/23,DET,STL,DET,STL,,13,13,1,14,9,4,FALSE,TRUE,FALSE,FALSE,AW
12/12/23,CHI,EDM,EDM,CHI,,12,12,1,9,17,1,TRUE,FALSE,FALSE,FALSE,HW
12/12/23,FLA,SEA,SEA,FLA,,8,14,7,17,8,2,TRUE,FALSE,FALSE,FALSE,HW
12/12/23,TBL,VAN,VAN,TBL,,18,9,1,13,11,5,TRUE,FALSE,FALSE,FALSE,HW
12/12/23,CGY,VGK,VGK,CGY,,19,5,5,11,14,3,TRUE,FALSE,FALSE,FALSE,HW
12/12/23,WPG,SJS,SJS,WPG,,8,18,2,16,9,1,TRUE,FALSE,FALSE,FALSE,HW
12/13/23,PIT,MTL,PIT,,MTL,12,15,1,12,12,3,FALSE,FALSE,FALSE,TRUE,AS
12/13/23,BOS,NJD,NJD,BOS,,14,11,1,18,6,2,TRUE,FALSE,FALSE,FALSE,HW
12/13/23,ANA,NYI,NYI,ANA,,13,7,7,10,17,0,TRUE,FALSE,FALSE,FALSE,HW
12/13/23,BUF,COL,COL,BUF,,17,9,2,12,14,3,TRUE,FALSE,FALSE,FALSE,HW
12/13/23,WPG,LAK,WPG,LAK,,16,6,3,16,10,1,FALSE,TRUE,FALSE,FALSE,AW
12/14/23,CAR,DET,CAR,DET,,15,9,4,15,12,1,FALSE,TRUE,FALSE,FALSE,AW
12/14/23,WSH,PHI,PHI,,WSH,15,9,4,14,8,3,FALSE,FALSE,TRUE,FALSE,HS
12/14/23,CBJ,TOR,CBJ,,TOR,15,6,5,9,18,3,FALSE,FALSE,FALSE,TRUE,AS
12/14/23,CGY,MIN,MIN,,CGY,10,12,4,11,15,3,FALSE,FALSE,TRUE,FALSE,HS
12/14/23,OTT,STL,STL,OTT,,13,14,1,11,12,0,TRUE,FALSE,FALSE,FALSE,HW
12/14/23,TBL,EDM,TBL,EDM,,13,12,1,13,12,5,FALSE,TRUE,FALSE,FALSE,AW
12/14/23,CHI,SEA,SEA,CHI,,9,14,7,9,18,1,TRUE,FALSE,FALSE,FALSE,HW
12/14/23,FLA,VAN,VAN,FLA,,19,9,1,17,9,2,TRUE,FALSE,FALSE,FALSE,HW
12/15/23,NSH,CAR,NSH,,CAR,16,12,1,16,13,0,FALSE,FALSE,FALSE,TRUE,AS
12/15/23,ANA,NYR,NYR,ANA,,19,7,1,10,18,0,TRUE,FALSE,FALSE,FALSE,HW
12/15/23,BOS,NYI,BOS,,NYI,14,7,7,18,7,2,FALSE,FALSE,FALSE,TRUE,AS
12/15/23,OTT,DAL,DAL,OTT,,16,8,3,11,13,0,TRUE,FALSE,FALSE,FALSE,HW
12/15/23,SJS,ARI,ARI,SJS,,13,13,2,9,18,2,TRUE,FALSE,FALSE,FALSE,HW
12/15/23,BUF,VGK,BUF,VGK,,20,5,5,12,15,3,FALSE,TRUE,FALSE,FALSE,AW
12/16/23,VAN,MIN,MIN,,VAN,11,12,4,20,9,1,FALSE,FALSE,TRUE,FALSE,HS
12/16/23,NYR,BOS,NYR,,BOS,19,7,2,20,7,1,FALSE,FALSE,FALSE,TRUE,AS
12/16/23,NJD,CBJ,NJD,CBJ,,10,18,3,15,11,1,FALSE,TRUE,FALSE,FALSE,AW
12/16/23,NYI,MTL,MTL,NYI,,12,15,2,14,7,8,TRUE,FALSE,FALSE,FALSE,HW
12/16/23,DET,PHI,PHI,DET,,16,9,4,15,10,4,TRUE,FALSE,FALSE,FALSE,HW
12/16/23,PIT,TOR,TOR,PIT,,15,6,6,13,12,3,TRUE,FALSE,FALSE,FALSE,HW
12/16/23,COL,WPG,WPG,COL,,17,10,1,18,9,2,TRUE,FALSE,FALSE,FALSE,HW
12/16/23,WSH,NSH,NSH,WSH,,17,13,0,14,8,4,TRUE,FALSE,FALSE,FALSE,HW
12/16/23,DAL,STL,STL,,DAL,14,14,1,17,8,3,FALSE,FALSE,TRUE,FALSE,HS
12/16/23,BUF,ARI,ARI,BUF,,14,13,2,13,15,3,TRUE,FALSE,FALSE,FALSE,HW
12/16/23,TBL,CGY,CGY,TBL,,11,15,4,14,12,5,TRUE,FALSE,FALSE,FALSE,HW
12/16/23,FLA,EDM,FLA,EDM,,13,13,1,17,10,2,FALSE,TRUE,FALSE,FALSE,AW
12/16/23,LAK,SEA,LAK,,SEA,10,14,7,16,7,3,FALSE,FALSE,FALSE,TRUE,AS
12/17/23,VAN,CHI,VAN,CHI,,9,19,1,20,9,2,FALSE,TRUE,FALSE,FALSE,AW
12/17/23,WSH,CAR,WSH,,CAR,16,12,2,14,9,4,FALSE,FALSE,FALSE,TRUE,AS
12/17/23,ANA,NJD,ANA,NJD,,16,11,1,10,19,0,FALSE,TRUE,FALSE,FALSE,AW
12/17/23,SJS,COL,COL,SJS,,18,10,2,9,19,2,TRUE,FALSE,FALSE,FALSE,HW
12/17/23,OTT,VGK,VGK,OTT,,20,6,5,11,14,0,TRUE,FALSE,FALSE,FALSE,HW
12/18/23,ANA,DET,ANA,DET,,15,11,4,11,19,0,FALSE,TRUE,FALSE,FALSE,AW
12/18/23,MIN,PIT,PIT,MIN,,13,13,3,12,12,4,TRUE,FALSE,FALSE,FALSE,HW
12/18/23,MTL,WPG,MTL,,WPG,18,10,1,13,15,2,FALSE,FALSE,FALSE,TRUE,AS
12/18/23,SEA,DAL,DAL,,SEA,17,8,4,10,14,8,FALSE,FALSE,TRUE,FALSE,HS
12/18/23,FLA,CGY,CGY,FLA,,12,15,4,18,10,2,TRUE,FALSE,FALSE,FALSE,HW
12/19/23,MIN,BOS,MIN,,BOS,19,7,3,12,13,4,FALSE,FALSE,FALSE,TRUE,AS
12/19/23,CBJ,BUF,CBJ,BUF,,13,16,3,10,19,3,FALSE,TRUE,FALSE,FALSE,AW
12/19/23,VGK,CAR,CAR,VGK,,16,12,3,21,6,5,TRUE,FALSE,FALSE,FALSE,HW
12/19/23,PHI,NJD,PHI,,NJD,16,12,1,17,9,4,FALSE,FALSE,FALSE,TRUE,AS
12/19/23,STL,TBL,TBL,STL,,14,13,5,15,14,1,TRUE,FALSE,FALSE,FALSE,HW
12/19/23,NYR,TOR,NYR,TOR,,16,6,6,21,7,1,FALSE,TRUE,FALSE,FALSE,AW
12/19/23,EDM,NYI,NYI,EDM,,14,8,8,13,14,1,TRUE,FALSE,FALSE,FALSE,HW
12/19/23,VAN,NSH,VAN,NSH,,18,13,0,21,9,2,FALSE,TRUE,FALSE,FALSE,AW
12/19/23,COL,CHI,CHI,COL,,9,20,1,19,10,2,TRUE,FALSE,FALSE,FALSE,HW
12/19/23,OTT,ARI,ARI,OTT,,15,13,2,11,15,0,TRUE,FALSE,FALSE,FALSE,HW
12/19/23,LAK,SJS,LAK,SJS,,9,20,2,17,7,3,FALSE,TRUE,FALSE,FALSE,AW
12/20/23,DET,WPG,WPG,DET,,18,10,2,15,12,4,TRUE,FALSE,FALSE,FALSE,HW
12/20/23,NYI,WSH,WSH,,NYI,15,9,4,15,8,8,FALSE,FALSE,TRUE,FALSE,HS
12/20/23,SEA,LAK,SEA,LAK,,18,7,3,10,14,9,FALSE,TRUE,FALSE,FALSE,AW
12/21/23,TOR,BUF,BUF,TOR,,13,17,3,16,7,6,TRUE,FALSE,FALSE,FALSE,HW
12/21/23,WSH,CBJ,WSH,,CBJ,11,19,3,16,9,4,FALSE,FALSE,FALSE,TRUE,AS
12/21/23,STL,FLA,STL,FLA,,18,11,2,15,15,1,FALSE,TRUE,FALSE,FALSE,AW
12/21/23,EDM,NJD,EDM,NJD,,16,12,2,13,15,1,FALSE,TRUE,FALSE,FALSE,AW
12/21/23,NSH,PHI,NSH,PHI,,18,9,4,18,14,0,FALSE,TRUE,FALSE,FALSE,AW
12/21/23,CAR,PIT,PIT,,CAR,14,13,3,17,12,3,FALSE,FALSE,TRUE,FALSE,HS
12/21/23,VGK,TBL,TBL,VGK,,15,13,5,21,7,5,TRUE,FALSE,FALSE,FALSE,HW
12/21/23,VAN,DAL,DAL,,VAN,18,8,4,22,9,2,FALSE,FALSE,TRUE,FALSE,HS
12/21/23,MTL,MIN,MIN,MTL,,13,13,4,14,15,2,TRUE,FALSE,FALSE,FALSE,HW
12/21/23,OTT,COL,COL,OTT,,19,11,2,11,16,0,TRUE,FALSE,FALSE,FALSE,HW
12/21/23,CGY,ANA,CGY,ANA,,12,19,0,13,15,4,FALSE,TRUE,FALSE,FALSE,AW
12/21/23,ARI,SJS,ARI,SJS,,9,21,2,16,13,2,FALSE,TRUE,FALSE,FALSE,AW
12/22/23,PHI,DET,DET,,PHI,15,13,4,18,10,4,FALSE,FALSE,TRUE,FALSE,HS
12/22/23,EDM,NYR,EDM,NYR,,22,7,1,14,15,1,FALSE,TRUE,FALSE,FALSE,AW
12/22/23,BOS,WPG,WPG,BOS,,19,10,2,19,7,4,TRUE,FALSE,FALSE,FALSE,HW
12/22/23,MTL,CHI,MTL,CHI,,10,20,1,14,16,2,FALSE,TRUE,FALSE,FALSE,AW
12/23/23,VGK,FLA,FLA,VGK,,18,12,2,21,8,5,TRUE,FALSE,FALSE,FALSE,HW
12/23/23,DAL,NSH,DAL,NSH,,19,14,0,19,8,4,FALSE,TRUE,FALSE,FALSE,AW
12/23/23,NYI,CAR,NYI,CAR,,17,12,4,15,8,9,FALSE,TRUE,FALSE,FALSE,AW
12/23/23,TOR,CBJ,TOR,CBJ,,11,19,4,16,8,6,FALSE,TRUE,FALSE,FALSE,AW
12/23/23,BOS,MIN,MIN,BOS,,14,13,4,19,8,4,TRUE,FALSE,FALSE,FALSE,HW
12/23/23,DET,NJD,NJD,DET,,16,13,2,16,13,4,TRUE,FALSE,FALSE,FALSE,HW
12/23/23,PIT,OTT,OTT,,PIT,11,17,0,15,13,3,FALSE,FALSE,TRUE,FALSE,HS
12/23/23,TBL,WSH,TBL,,WSH,17,9,4,16,13,5,FALSE,FALSE,FALSE,TRUE,AS
12/23/23,BUF,NYR,NYR,,BUF,22,8,1,14,17,3,FALSE,FALSE,TRUE,FALSE,HS
12/23/23,SEA,ANA,SEA,ANA,,12,20,0,11,14,9,FALSE,TRUE,FALSE,FALSE,AW
12/23/23,CHI,STL,STL,CHI,,16,15,1,10,21,1,TRUE,FALSE,FALSE,FALSE,HW
12/23/23,ARI,COL,COL,ARI,,20,11,2,17,13,2,TRUE,FALSE,FALSE,FALSE,HW
12/23/23,CGY,LAK,LAK,CGY,,18,8,3,14,15,4,TRUE,FALSE,FALSE,FALSE,HW
12/23/23,SJS,VAN,VAN,SJS,,22,9,3,9,22,2,TRUE,FALSE,FALSE,FALSE,HW
12/27/23,CBJ,NJD,NJD,,CBJ,17,13,2,11,20,4,FALSE,FALSE,TRUE,FALSE,HS
12/27/23,WSH,NYR,NYR,WSH,,23,8,1,17,9,5,TRUE,FALSE,FALSE,FALSE,HW
